Claim_ID,Claimant_Name,Claimant_Address,Insurance_Type,Fraud_Category,Claim_Amount,Claim_Date,Claim_Status,Fraud_Flag,Claim_Description,Missing_Field
ca81c2b5-6834-43b5-a024-e43a15696ce2,Matthew Mendoza,"8243 Durham Divide Suite 106, Sextonfurt, SD 77886",Health,Staged Accident,11006.73,2022-01-01,Under Review,1,Try yet so brother participant dark.%,
bcf88f7f-9a8d-4cf4-aa27-9bdd8d3f093e,Jack Lopez,"747 Watts Streets, New Kevinfort, AZ 44531",Vehicle,None,13000.11,2022-08-31,Under Review,0,Forward heavy stage hundred.,
911d5523-f413-4144-814b-51f9b1b44ddd,Sharon Washington,"398 Weber Plains, West Shawnmouth, MI 96128",General,None,12188.07,2024-09-07,Denied,0,Store per money bill skin dog campaign couple various.,
8bcfbece-04a0-44f6-8e9b-9f4612f10457,Ashley Smith,"62516 Hill Land, South Mark, VA 49315",Vehicle,Intentional Damage,5358.74,2023-07-12,Denied,1,Safe front day make test address simple middle.&,
cf161214-f5fb-4fc7-9ab9-7916f4739521,Teresa Reid,"536 Daryl Station Suite 353, South Ernest, DC 82296",Health,None,8782.33,2021-12-25,Under Review,0,Easy surface research stage nothing media site.,
861c9371-b6da-49a7-8eb8-0aba447bcde4,Jill Watkins,"6723 Luke Glen Apt. 515, North Maria, WV 42336",Vehicle,None,13879.9,2023-11-09,Under Review,0,Million several appear discussion not morning by personal to behind economic some.%,
e8902d62-9c31-43d5-8fc1-c86d6d563ac2,Nancy Powers,"53951 Bartlett Ramp Apt. 479, South Lindachester, HI 45464",Vehicle,Exaggerated Loss,13593.84,2024-01-03,Approved,1,News even Democrat although measure.,
4d40ae80-2c24-4b58-8e9e-37388294b5a9,Jason Cross,"79861 Waters Trace, Port Angelicaburgh, SD 70896",Health,None,14980.84,2022-08-25,Denied,0,American win official glass group expert treatment everything company.,
a37d0f18-5bb1-4e3c-9b08-e4a499e7d6f6,Andrea Barajas,"515 Paula Fields, East Kimberlyville, MO 92017",Vehicle,Staged Accident,9375.42,2023-10-21,Under Review,1,Avoid voice treat effect according.,
f7860740-17ad-4fe7-897e-21d2af1cf181,Michael Garner,"4953 Sarah Loop Apt. 354, Powersfort, IL 07938",Life,Intentional Damage,32989.33,2021-09-03,Approved,1,Born who want agent fast may.&,
8ed93b65-d4a3-4e2a-b03c-ad211ce92276,Brenda Sutton,"8181 Brianna Point Suite 356, Gillhaven, NM 47334",General,Exaggerated Loss,13823.07,2022-11-08,Denied,1,Idea certainly enter generation environmental assume past see mouth role Republican represent.&,
37615f79-0fcb-42e4-9813-0006dfa30e87,Robert Franklin,"4737 Brian Estate, South Mariahmouth, UT 10607",Vehicle,Staged Accident,2444.14,2020-10-23,Denied,1,Two account situation no center know especially finally agreement one include guy give stock education accept.,
88b6e636-7f05-45e5-9a0f-c3432207d55a,Lindsey Williams,"846 Christina Stream Apt. 949, North John, ME 36234",Life,Staged Accident,14776.31,2023-04-08,Approved,1,Stock study need suddenly newspaper.,
ff272190-e806-4991-8a40-2ee1ffaa4ac8,Dennis Evans,"Unit 3952 Box 4621, DPO AE 51150",General,None,15916.01,2022-08-10,Denied,0,Degree identify several wait discover far keep home whose say.@,
9c78af1b-84be-47ae-b76f-e88c962c017c,Richard Reyes,"0873 Samantha Knolls, South Steven, NM 22563",General,Exaggerated Loss,23674.97,2021-10-22,Approved,1,Page direction sit ten relate reason cost room produce soon must guy whole evening.,
906371a8-f9cf-4f6f-bce6-5f7367036d76,Henry Wilson,"04581 King Street, East Ryan, IA 65179",Life,None,17601.05,2020-06-27,Denied,0,Environmental age special computer a though.,
b215e0c6-87a0-4fd2-b98c-4209b54b39ad,Emily Smith,"356 Melanie Meadow Apt. 269, North Anna, MN 09954",General,None,1294.15,2022-10-16,Under Review,0,Actually training mission magazine challenge stage Congress.,
fba8b842-af5f-46de-9ed1-ef427feb281a,Erin Thomas,"85826 Mcmahon Rue Apt. 444, West Ruth, AK 75577",General,Staged Accident,12803.24,2023-06-10,Under Review,1,Significant campaign study respond people into often consumer no paper.,
4c01cfc9-189b-4378-8d2c-0b7e21e29366,Lisa Rojas,"9189 Holmes Well, East Robertchester, NH 70328",General,Exaggerated Loss,13295.35,2021-09-19,Under Review,1,Only relate close health medical individual seat fight.,
7f04e84f-f443-4cba-86b8-d26f03b52b5c,Stephen Scott,"108 Michelle Road Suite 459, East Alison, PA 78640",Life,None,2838.87,2023-09-02,Denied,0,Book happen meet will effect fish important.,
cb8e553d-2803-4742-b41f-cb21e5223c57,Jack Houston,"46809 Edwards Fork Apt. 563, Kleinville, TX 88657",General,Staged Accident,9224.46,2023-02-13,Denied,1,Believe conference season.,
7ad64c49-0063-4fbb-ae17-57b4f547f2ea,Christine Hicks,"282 Kelsey Oval, New Jon, HI 51239",Vehicle,None,16844.35,2022-07-01,Approved,0,Involve turn trip else hospital air size business no hospital authority maintain feel.&,
313ec339-106c-4bee-995f-559ca70299a8,Douglas Medina,"125 Kelly Station, Rojasview, SC 99234",Vehicle,None,8469.91,2020-05-24,Approved,0,Sometimes suffer vote act watch key care already give.,
61c7b272-6952-4c87-835d-5d491850bea8,Sarah Perez,"USNV Russo, FPO AA 70284",Life,Staged Accident,18075.27,2021-09-02,Under Review,1,Woman national term quite industry.,
b1e5d697-0340-434a-8d05-c6803cbe60a3,Cristian Melton,"9053 Smith Loop Suite 326, Brittanymouth, IN 85341",Vehicle,Staged Accident,13218.8,2022-11-30,Approved,1,Sister somebody nation everybody.&,
88b99e35-9ca1-4c43-b8f3-51c29bd8b603,Brent Jones,"9495 Martinez Unions, South Katrinaport, AL 33915",Vehicle,Intentional Damage,26832.41,2024-01-09,Denied,1,Leave director lay common out example daughter shoulder return when.#,
7f94addf-bcb5-41e5-830c-53f06632d489,Janice Dawson,"74588 Nicholas Divide Suite 857, East Veronica, NH 56997",Vehicle,Staged Accident,9555.25,2023-06-22,Denied,1,Institution last we series role few.%,
a89d52ec-136e-4595-820a-9f5d1bbdbc7f,Robert Schmidt,"921 Arnold Bridge, Maysview, OH 41020",Health,Staged Accident,4532.57,2021-06-16,Approved,1,End move impact anything all information personal training day fall.,
806d6b46-fd53-4f9e-8250-3331a22072eb,Tiffany Massey,"603 White River Suite 131, Floydborough, AR 94574",Health,Intentional Damage,22292.66,2020-09-12,Approved,1,Hope these note even quite power push.,
a3f67086-accb-4f2c-8f04-e12bbddb08a0,Timothy May,"7307 Francis Land Suite 510, Frankport, MN 72487",General,Intentional Damage,7060.52,2020-03-30,Denied,1,State ahead specific join sell stage show.%,
4af4959b-ba8a-484f-bd72-0849749356ac,Laura Rodriguez,"1668 Heather Village Suite 450, Tylerhaven, TX 36497",Vehicle,Exaggerated Loss,440.53,2020-08-24,Denied,1,Board edge option task clear factor.,
a0b09cef-6415-489d-9270-9b38e0f2852a,Amber Hall,"51009 Brittany Springs Suite 752, Lake David, FL 48095",General,None,11936.26,2025-02-08,Denied,0,Among response rock including describe impact.,
630ac054-8c58-4397-8e87-53883914f9fc,Robert Tucker,"478 Amanda Plains, North Jessica, IL 64978",Life,Staged Accident,12917.62,2023-03-17,Approved,1,Standard break phone goal fire local girl.,
18101a33-2fc3-4166-8f66-3cc7cf8ce662,Joseph Combs MD,"93495 Campos Forges, Taylorchester, KS 18278",General,Staged Accident,1212.9,2022-09-13,Approved,1,Center hospital edge until six magazine.$,
81b8a32e-aeef-488e-95c1-fbc20e6d12b3,John Hall,"Unit 9182 Box 2975, DPO AA 59032",Life,None,9074.59,2020-05-03,Denied,0,Stock box black between through arrive ready.,
77164012-3e93-430f-9322-3ae5f116a921,Joshua Bennett,"USCGC Lewis, FPO AA 94416",Health,Intentional Damage,5711.31,2020-08-22,Denied,1,Candidate position leave available window particularly wear effect rule tree cost.,
8cd3796d-45ab-4d8a-b8d1-314ab9f79b14,Ellen Pearson,"516 Bishop Point Suite 682, North Christy, AR 37177",General,None,6462.21,2020-05-02,Denied,0,Crime of cell quite operation.,
8e73fca5-d154-43f1-8f20-94ecf15d9023,Stephanie Velazquez MD,"982 Nelson Pines, West Michaelport, IL 46784",Health,Intentional Damage,6114.57,2020-03-03,Approved,1,Store those measure specific until.,
8322185c-7337-4094-bf06-f22e9752ed99,Christina Richardson,"82445 Woods Mountains, Brentberg, AK 68001",Life,Staged Accident,27464.17,2022-05-23,Denied,1,American else consider evening response view factor off rule central upon position much as.,
8b0bac73-afb8-441b-9b5a-9b213cd7121f,Vanessa Rose,"57461 Cuevas Landing, Port April, HI 78782",Vehicle,Staged Accident,17969.32,2023-07-15,Under Review,1,During serious ready sometimes range trouble share fill player.,
f4b7a96c-748a-4594-bb4f-1d312ff1380c,John Todd,"1747 Elizabeth Parkways Suite 864, North Ronald, VA 78380",Vehicle,Exaggerated Loss,4630.32,2020-06-02,Under Review,1,Describe design price computer final and west understand score leave assume send.%,
f462443f-c2d6-4580-a775-0dc3ae05437f,Kimberly Morris,"05370 Adam Mountains Suite 309, New Mario, ND 30263",Life,Exaggerated Loss,6192.41,2024-06-06,Denied,1,Eight response say church while person write authority five responsibility court with.,
c4e3bc5a-b058-4f18-9ae2-eedd15e66e6c,Todd Taylor,"93728 Diane Circle, West Williamchester, WA 08691",Life,None,6079.02,2024-01-07,Under Review,0,Field resource relate four culture whose see pay sometimes first us general.%,
2d8627ce-fd0c-4ece-baf2-45997b1e7a33,Dan Brown,"1542 Hogan Well Suite 645, Murphyland, OK 80888",General,Intentional Damage,829.51,2023-12-04,Under Review,1,Religious everything perform health everyone can according population many political measure cover send early finally discover.,
1615b015-a482-4268-83a6-9094bd2c0d73,Kathy Forbes,"4023 Lynn Heights, Calderonberg, IA 13487",Health,Staged Accident,10467.68,2022-02-05,Denied,1,During behavior opportunity generation also difficult particularly clear activity since around ready catch.,
d31b2d4d-a063-499b-8de5-d2f81e4e9120,Theresa Phelps,"40746 Mullen Light Apt. 548, East Courtneyville, NY 30021",Vehicle,Intentional Damage,2915.63,2023-04-06,Denied,1,Such carry question up pattern guy thing nearly hold rule along let.,
c22fed0f-f4eb-4eb4-a9e8-0c346faee48c,Mark Flores,"093 Martinez Extensions Apt. 325, East Valerieborough, DE 83462",Vehicle,None,6262.08,2020-10-07,Approved,0,Police sort feeling good nor cost others method among sound so least.,
092e7deb-2f6b-4113-8096-950c8e5dc0d6,Julian Johnson,"7359 John Ranch, Ellisstad, IA 50957",Health,Exaggerated Loss,1713.34,2023-09-27,Approved,1,Government determine only big most yet guy stock method strategy.#,
2d2af494-b124-4354-a558-e1f5eea87e8a,Michael Brown,"2292 Jensen Bridge, Lake Dwayne, NM 65468",Health,None,15768.11,2023-06-10,Under Review,0,Something many describe want eat.,
0c3645b1-a2fc-4d75-91fd-7580f3a49915,Steven Melendez,"6187 Vance Mount, Jimenezville, MD 09361",General,Staged Accident,10858.3,2020-09-20,Denied,1,Appear floor democratic executive staff increase reality day.,
db002d5c-2952-4f7f-9be0-bc3f7ac69ddd,Joseph Washington,"9972 Beck Shoal Apt. 107, North Justin, OH 07374",Health,None,17478.49,2020-09-08,Denied,0,Bit plan yet degree bit practice kid realize it form situation address instead.%,
e6057895-0b04-4e25-8682-9a23be2cc8a7,Jordan Nelson,"43151 Fernandez Ports Apt. 744, Port Adrian, AK 89572",Life,Exaggerated Loss,8007.44,2025-01-04,Denied,1,Claim also beyond politics win purpose of white.,
58303ce0-042b-4447-8daa-9a5bf713ec64,Isaac Bell,"03906 Brandy Shoal, Lake Jasonchester, GA 90763",Vehicle,Exaggerated Loss,7142.74,2023-01-26,Denied,1,Entire wife around president.,
24c01995-fb71-4c70-8702-986690ce0402,Brian Murphy,"697 Spencer Cliffs, Lake Felicia, MO 75759",Life,Intentional Damage,8641.03,2021-05-01,Under Review,1,Economic bed step sit on hundred president.,
232cf235-d912-48a6-9b5e-dba8dc864918,Thomas Stevens,"157 Justin Passage Apt. 609, Timothyfurt, MO 64331",Health,Staged Accident,12063.75,2024-08-17,Denied,1,Western worker response morning reach produce character everybody first bag remember still hot same near.,
a6ddc8f2-ce0f-4b24-8546-51545897acfa,Alexandria Gutierrez,"6546 Andrea Mall Apt. 058, Heathershire, KY 18026",Health,None,10999.72,2021-01-31,Approved,0,Begin someone detail research painting fine many.,
7ad18c26-ea57-4139-9833-7f7fa20efd82,Sharon Harvey,"USNS Gonzalez, FPO AE 43583",Health,Exaggerated Loss,2034.71,2024-12-16,Denied,1,Prove campaign address six my use happen discover whole mouth break east recent ground.,
86fedbc2-e89c-41cd-8bfc-286176b76b63,Alice Wood,"548 Byrd Well Suite 203, Lake Wendyhaven, VT 40321",General,None,15046.34,2024-06-13,Denied,0,Whatever capital become safe put.@,
7872871b-b186-495b-b56b-ad4ddc953e72,Seth Woodard,"Unit 1781 Box 7267, DPO AA 24653",Life,Intentional Damage,8839.07,2025-02-09,Approved,1,Memory power scientist fall.,
c826de8f-576b-4c28-9fb1-7615cac93c99,Rhonda Cline,"USS Ford, FPO AE 57579",Life,Staged Accident,22472.93,2025-01-11,Under Review,1,Agreement stock election kitchen time.,
1ba46af6-f80c-42db-88a1-e6b32637744c,Alejandra Villa,"25949 Henderson Springs Suite 324, Amandaport, RI 12740",General,Staged Accident,3261.65,2022-03-04,Denied,1,Of life town mother show.,
c5901afb-a042-45ba-9eac-786df60c80c5,Connie Cruz,"650 Michele Motorway Apt. 394, New Antonio, NJ 71622",General,Staged Accident,25664.98,2021-03-16,Approved,1,Program stand behavior work despite young.,
a0ae4f15-0956-4189-8626-d7e4b5a98488,Kendra Daniel,"1419 Hunt Throughway Apt. 448, Antonioberg, GA 82582",Life,Staged Accident,5476.31,2024-03-19,Under Review,1,Recent maybe fill foot treatment with.#,
76c862ca-5a81-48cd-8710-8b134ccf4f76,Tiffany Reed,"03203 Carter Cliffs Apt. 352, East Laurie, MS 43701",General,None,18705.01,2021-01-23,Denied,0,According stuff throw always light much green.#,
5177c46a-f587-4b78-a436-8420b73a5e71,Nancy Campbell,"31538 Mary Knolls Suite 562, Taylorport, MD 26740",Life,Intentional Damage,11363.89,2022-03-07,Approved,1,Board thus other financial.,
531ec6cf-1f8b-4f49-80b1-d7aa90d2d2c8,Deanna Sharp,"2228 Carpenter Road Apt. 880, New Waynebury, OH 59337",Health,Exaggerated Loss,22207.5,2024-07-21,Denied,1,Congress should describe our it oil.,
4708f32c-1daa-4a37-9d63-d48386346dd7,Joseph Erickson,"91550 Leonard Rest Apt. 626, Allisonburgh, ID 48879",Vehicle,Staged Accident,1753.43,2021-10-16,Under Review,1,Form section system whatever billion reality place finish night stock.,
cbed593b-d1fa-4492-adf1-3bcd0bfc88cd,Mark Garcia,"52855 Lowe Green Apt. 071, East Christopherside, MD 29193",Health,Intentional Damage,10450.61,2024-07-10,Denied,1,Half build past ready common direction.%,
76e26efe-0ee8-4f8f-aa29-c48654369189,Edward Hale,"2733 Arellano Fort Suite 668, Jessicaburgh, MD 75664",Vehicle,Intentional Damage,10991.57,2020-09-08,Approved,1,Behind ten for since born group trade me memory student old create bag.,
a303bcc2-4ed4-4bbf-8977-b884dbfe6736,Erika Reed,"469 Griffin Glen, Swansonville, MT 50463",Life,Exaggerated Loss,2370.39,2023-04-04,Under Review,1,Push order here wide.$,
764bfaca-ab26-4b50-be9e-e4975032b3fc,Courtney Roberson,"78780 Amy Spring, Brownville, MN 36449",Vehicle,Intentional Damage,31038.55,2020-08-26,Under Review,1,Range buy station social manage candidate rather size different.,
622d80af-a1e4-4a2e-b114-ec3df36596c6,Pamela Jordan,"91434 Daniels Centers, Scottberg, SD 67916",Health,Intentional Damage,3517.05,2022-07-16,Approved,1,Citizen long according positive entire road Mr upon small Democrat attorney end however.,
d250bc44-c981-49cf-8163-a089a9ce2bd5,Katie Dominguez,"3913 Kim Club Apt. 156, North Michael, NJ 17745",Life,Exaggerated Loss,19336.5,2022-03-16,Approved,1,Official network candidate fall level strategy sign measure.,
40dbea5c-8a58-4187-931d-6ba815ce7e51,Catherine Johnson,"44338 Clayton Extensions, Stephanieview, AZ 52550",Vehicle,Intentional Damage,5707.88,2021-06-27,Under Review,1,Improve war goal foot prevent fine daughter half medical culture end home.,
3d2c7f30-24e5-4739-9627-49841d771743,Shelley Jackson,"3014 Miller Forest Apt. 881, Christopherville, WA 57717",Life,Staged Accident,12335.33,2021-01-25,Under Review,1,Memory risk option understand foreign college still.,
77307148-8ba2-40c2-adee-8e0c0d45e9c8,Chad Harper,"8337 Alexandra Row Apt. 372, Port Dakota, ND 08122",Life,Staged Accident,14368.55,2023-01-13,Denied,1,Consumer area much perform piece focus.,
2499eef0-ec8b-4a71-a40a-804a3e03eb1b,Adrian Kerr,"394 Stephanie Burgs Apt. 936, Ruizburgh, RI 99631",Vehicle,Exaggerated Loss,18139.38,2022-07-18,Denied,1,Week per follow common writer speak.,
908bf4c7-13a7-4992-bf5f-e0a77fab94a0,Stephen Moore,"13805 Robert Manors, Johnfurt, SC 18316",Life,Exaggerated Loss,3126.57,2021-12-01,Under Review,1,Discover record dinner upon statement any start us recently general party truth prove option by teach.,
086511a0-d833-4c1a-8fc8-3320c49f0dc5,Robert Horton,"7620 Michael Island, Lake Michaelfort, LA 19278",General,Exaggerated Loss,8251.43,2021-02-13,Denied,1,Third significant here amount help leader here true local idea wind.,
89f2a95c-75ac-4007-91d8-0d396e2d5669,Ashley Petersen,"27174 Gabrielle Crossing, East Jamesberg, VT 32715",Vehicle,Intentional Damage,13027.81,2023-05-03,Under Review,1,Challenge bad vote pull theory citizen already each maintain reality center use old effect.,
b81c8267-7915-41e4-bfa6-d78769eaa16a,Richard Clark,"9663 Gonzalez Hollow Apt. 226, New Hector, WI 65797",General,Exaggerated Loss,7857.17,2020-10-09,Under Review,1,President in other without on investment maybe couple visit.,
8ccb4383-a05b-4a51-aae4-58f8fdf11aa8,Elizabeth Hardin,"6495 Kara Haven, Cummingstown, NE 73786",Health,Intentional Damage,14945.9,2025-01-06,Denied,1,Establish air change teacher husband accept man.,
0511d7b4-e95b-4250-9e68-8db09b07a242,John Miller,"7866 Reynolds Wells, East Juliebury, NJ 92853",Health,Exaggerated Loss,14824.08,2024-02-23,Denied,1,West first break collection almost activity hand least itself near south prevent study.,
3ac85cc9-62d8-4e26-9025-be497dde558d,Jordan Martinez,"86802 Jennifer Spurs Suite 902, Lake Sherrychester, TX 82876",Life,Intentional Damage,13767.88,2023-09-23,Under Review,1,Want down why recognize cut use daughter professor.,
f2c3ed31-ce4b-4cc4-af0f-0d0f310392fb,Jacqueline Smith,"884 Michael Mall, Daughertyborough, CT 51300",Vehicle,Exaggerated Loss,19707.79,2023-04-19,Approved,1,Wind agree mouth center manager at soon score pull speak can.,
cb66c39b-8df4-4cac-8eb5-8073330be8ea,Debbie Perez,"5037 Wilson Plains Apt. 850, Holtside, MD 00915",Vehicle,Intentional Damage,16290.77,2023-04-02,Under Review,1,Check hope wait even clearly attorney thus Democrat daughter around prevent example.,
d6b0ddbc-1926-440e-8506-ea00509bca85,Jonathan Jones,"41228 Maria Inlet Apt. 816, Lake Richard, AK 82557",General,Staged Accident,3080.46,2022-01-22,Denied,1,Rock color question action local hand PM allow type sport while this.,
9514f097-cf27-4727-a954-7f20caf7ebc4,Victoria Mitchell,"8030 Johnson Cliff, New David, NC 44469",Health,Staged Accident,5622.48,2021-10-21,Approved,1,During century physical southern financial.,
0ebd86c4-783c-4461-b559-11f2f09db19a,Sharon Ferguson,"551 Waller Rue, Port Corey, KS 05669",General,Exaggerated Loss,10764.99,2022-04-04,Under Review,1,Artist idea up child treat person write decade piece better.,
8e91100b-6166-4dce-a636-f9599855082d,Marcus Pham,"06963 Kevin Villages, South Marcus, AK 71450",Vehicle,Staged Accident,8299.18,2024-12-25,Denied,1,Question character herself general always though seem nearly.,
8ee8b15a-53a7-4674-ab5f-5eeddd5845fd,James Johnson,"79120 Patricia Ramp Suite 283, West Michael, MO 04108",Life,Exaggerated Loss,15997.3,2020-04-04,Under Review,1,Ball already yard far audience pass American defense.,
f34e71a2-ada4-4379-9d72-9c7a51500a2b,Lisa Brown,"85505 Robert Point Apt. 567, Baileyville, IA 07482",General,Intentional Damage,32916.32,2023-07-31,Denied,1,White south mean.,
63c2b5d9-26ba-46d6-805e-6a5e28b3662d,James Kelly,"03467 Olson Cove, New Donaldfort, NY 36876",Health,Staged Accident,14463.89,2022-12-11,Under Review,1,Various available property hard poor.,
81580142-9dc9-41f5-adad-80429355be2e,Katelyn Bennett,"0764 Sarah Burg, Sparkstown, OR 72779",Health,Intentional Damage,14396.0,2021-12-14,Approved,1,Light these American computer likely shake administration which agreement happen.,
5b0b6091-15b4-4c83-804d-4d443e234d08,Michael White,"Unit 1069 Box 8307, DPO AA 04249",Life,Staged Accident,12213.11,2024-11-29,Under Review,1,Reach main medical bar just let eight new continue defense notice hour.&,
f638e046-0401-4bcb-a089-155760842a4d,Joseph Brown,"071 Howard Roads Apt. 191, Lake Michelle, MA 45686",General,Exaggerated Loss,4104.29,2021-07-19,Under Review,1,Save executive shake early concern pattern of and guess information our popular truth writer.,
cfacd3c9-1d84-445c-a962-628bb8aeec8e,Cory Hardin,"79513 Mata Vista Apt. 668, Jadetown, DE 73283",Health,None,6846.3,2022-10-24,Approved,0,Reason military help value visit produce stay teach sense sort ok memory resource education local.,
9737b52b-093a-44b2-89d5-9030bbb0621b,Dennis Jacobs,"9012 Gloria Ports Suite 312, East Crystal, IA 80624",Health,Staged Accident,27722.53,2020-01-22,Denied,1,Call generation ready me develop Congress second.,
b49ca11f-ce59-4188-b8e0-dd1a2ae6348e,Blake Thomas,"66824 Davis Land Apt. 372, Carolynville, SC 78068",General,Staged Accident,9846.93,2022-01-27,Under Review,1,Several specific room from type early writer see concern travel.,
d78b9765-158e-4030-bc37-428bb5337317,Natalie Jennings,"07155 Ashley Camp Apt. 302, Jesseside, ME 16531",Life,Exaggerated Loss,34044.25,2022-10-23,Approved,1,Since part series agree front practice bill detail north participant mean rest ahead chance would.%,
a799ff5c-0cf6-4b41-b839-353210d7ad41,Ryan Bell,"356 Timothy Rest Apt. 272, New Meganville, WA 13293",General,Exaggerated Loss,27143.95,2020-07-07,Approved,1,Hear better fine soon else although health.,
57e9ef9b-51ea-41c7-b1d8-933768b5d043,Dawn Harrison,"9335 Miller Shoal Apt. 312, Briannaside, AK 07468",Life,Intentional Damage,14777.86,2023-10-09,Under Review,1,Perform few in account happen way health production west.,
f7c27295-5235-42f9-a0a6-9c28dde97e2d,Jennifer Bishop,"1159 York Way, South Alanville, ND 61504",Life,None,9487.01,2020-11-11,Denied,0,Produce cup past support allow employee foreign indicate.,
4ca5cc82-2be9-4eff-9673-8aa20f43a5e8,Angie Dunn,"7636 Todd Mews, South Thomas, MT 76985",Vehicle,Exaggerated Loss,22805.97,2020-09-08,Denied,1,Thousand car start very future hundred southern become deal rather turn best or major.$,
e19771b6-2946-4505-a161-5fd093dbc2c1,Kelly Kirk,"945 Kelly Ridges Apt. 187, Lake Kendra, UT 20512",Life,Staged Accident,8989.67,2022-10-19,Under Review,1,Play bad reflect evening show their wind a remember each bill number real.,
07dcf5a1-44b3-43d6-8498-57842559fa73,Joel Haley,"436 Shane Tunnel Suite 140, Port Jerryborough, AZ 41636",Vehicle,Staged Accident,29930.69,2024-08-20,Denied,1,Few know anyone moment dark finish name.&,
e9274626-48c8-42d8-97d7-20c2a195f3eb,Steven Miller,"12358 Shannon Stream, Donaldhaven, MT 67542",General,Staged Accident,3868.93,2023-05-17,Approved,1,Indeed take read wish camera list bit baby put produce.,
67d64fa7-064e-4843-894d-6a439de07225,Andrea Williamson,"645 Paula Forges, South Jimmy, CA 84530",Vehicle,Intentional Damage,27110.69,2022-12-26,Denied,1,Several threat through stock democratic difficult unit visit spring administration remain theory.,
2910c806-218d-4917-af1d-4f44829a390a,James Garza,"44063 Kenneth Dam, Port Nicholas, LA 59388",General,Exaggerated Loss,3821.96,2021-04-26,Under Review,1,Hear year edge indicate within where source movie church guess until prevent develop bed be smile hundred.,
39517ac3-9f87-48e9-b421-66a73bc6d8cc,Karen Owen,"336 Curtis Unions, Combsstad, OK 02504",Health,Staged Accident,6768.38,2024-03-15,Under Review,1,Strong pass board skin argue at matter.#,
c9367734-5d52-4713-831c-87b61563ed0d,Anthony Booth,"7522 Russell Gardens Apt. 475, Jamesfurt, NJ 02706",Life,Staged Accident,2029.83,2023-10-02,Under Review,1,Similar season it prepare decision to reach billion trade.,
f14ced5a-9f0c-4cf0-aa59-eafa43dae014,Mr. Robert Neal MD,"168 Melendez Ports, South Jessicabury, TX 33630",Life,Exaggerated Loss,11329.45,2020-07-19,Under Review,1,Try laugh woman available strong job break three or happy yet director.,
90502d6c-85c3-4462-96c2-eac3cadd3156,Ronald Bolton,"46201 Hernandez Crescent, Dominguezstad, HI 50396",General,Staged Accident,25053.0,2022-08-31,Approved,1,Win piece future ten traditional word avoid bit soon answer energy example military land a lose require.@,
e8dbf0fc-93c7-474b-b0b2-dac1300e117d,Hannah Adkins,"507 Johnson Street, New Kaitlyn, OR 38839",General,Staged Accident,2836.92,2021-07-23,Approved,1,Fish may threat look thing citizen such.,
b2c581d9-7316-4872-acac-89599b6f2f2d,Lisa Beck,"39015 Kennedy Mill Suite 614, Fitzgeraldstad, MS 62376",Vehicle,None,7158.11,2020-05-31,Approved,0,Share sign know threat chance court mother do ever certain theory people certainly help light season father stand.,
463c42e9-f821-4750-8a7a-77df4676a7d9,Matthew Henry,"6909 Garcia Orchard, North Brittanychester, MS 69441",Vehicle,Staged Accident,29149.5,2023-09-03,Under Review,1,Need technology foot land yourself wife.,
5402fc66-5c92-4017-9ada-5414a09a9fec,George Beck,"7385 Todd Estates Suite 163, Port Jessicaville, MA 16427",Health,Exaggerated Loss,12318.52,2021-06-28,Approved,1,Concern thought growth special month inside western there.,
9d0f8b4c-546f-4c2e-966a-05dc19699e0c,Sierra Dixon,"47248 Janet Mountains, Powellton, NC 44907",Life,Intentional Damage,8123.65,2024-01-06,Denied,1,Instead instead expert how case something situation.,
ddf514ed-15b3-4961-bc12-29b3e3d474b4,Emily Cook,"63114 Amber Glen Suite 876, Emilyfort, NC 97108",Life,None,711.77,2023-08-04,Denied,0,Collection actually music thing.,
4d9dd152-bcb9-4172-9a78-f51da8cd79d7,Tom Weeks,"76920 Albert Flat Apt. 733, Sandersstad, UT 89149",General,None,2068.5,2021-09-23,Under Review,0,Staff over TV result when unit yet medical building night than surface no voice yourself.$,
1ef41dde-9483-4549-ac5d-331bc6d40692,Shaun Yoder,"219 Donna Underpass Suite 470, Rhondafurt, LA 11937",Health,None,923.69,2021-09-16,Under Review,0,Effect who father until certain manager letter entire teacher picture money add detail.,
0f7afd51-8b32-49c3-87ce-cc674d646203,Diane Ruiz,"272 Cross Walks Suite 559, East Peter, TN 70746",General,Exaggerated Loss,4002.49,2020-03-26,Under Review,1,Suffer wide soon however else rule white daughter down.,
70071903-a781-47c9-8a5d-dffab010a3ba,Gregory Mills,"26479 Khan Meadows Suite 810, Lake Laurahaven, WA 97162",Vehicle,None,15304.72,2024-07-29,Under Review,0,Risk five material together firm bed network guy me civil class room.,
87536eca-9d72-415a-84e2-b3fb51dfc426,Michael Campos,"4880 Alan Course, Hobbsburgh, RI 94942",Vehicle,Staged Accident,4422.03,2021-07-27,Under Review,1,Week own individual vote.,
eaf1e666-c113-4c17-9225-9ec081188e18,Roy Davis,"PSC 3848, Box 1820, APO AE 98334",Vehicle,Staged Accident,26241.41,2022-07-26,Under Review,1,Because life hundred newspaper sense look give.,
7d6076a1-1ca6-4158-a319-e37cebd1b72f,Jamie Griffith,"3587 Veronica Spur, Anthonyfort, OH 43170",Life,Exaggerated Loss,23408.73,2024-01-10,Approved,1,Threat land large music serious similar me.,
